KOI,radius_rearth,radius_rearth_uperr,radius_rearth_lowerr,mass_mearth,mass_mearth_uperr,mass_mearth_lowerr
4618.01,1.46,0.56,-0.12,2.7639076219363186,2.831037045125244,-1.4265632842414573
4619.01,1.88,0.85,-0.56,nan,nan,nan
4620.01,0.9,0.27,-0.14,0.6886316621722806,1.0266653824218746,-0.43418157581560224
4621.01,2.2,0.65,-0.77,nan,nan,nan
4622.01,1.56,0.09,-0.06,3.4009762849590546,2.430947125114238,-1.1077260247839735
4622.02,0.73,0.04,-0.03,0.31309972248587153,0.16097068095179878,-0.10197916183188421
4623.01,1.86,0.82,-0.18,4.362141002802925,3.598204758549863,-2.207239483117301
4624.01,1.04,0.16,-0.06,1.1566106506504064,0.9107269870118151,-0.5358174566332988
4625.01,21.29,2.26,-1.7,51442.17462505242,11857.19708982369,-51281.07553287682
4626.01,2.66,0.42,-0.57,7.480108680791123,6.456212547606825,-3.5476908228310404
4627.01,1.19,0.15,-0.07,1.715297044594155,1.4805028609571496,-0.6284631773733769
4628.01,1.2,0.72,-0.14,nan,nan,nan
4629.01,25.97,6.84,-2.3,70216.54228585963,14410.9577215248,-23842.038110530644
4630.01,2.46,0.45,-0.5,6.743228368116606,6.083506448684236,-3.0480480533828263
4631.01,0.72,0.16,-0.2,0.28817125019741463,0.491721772654772,-0.18811545630081902
4632.01,13.25,2.59,-1.31,1407.5158194116643,13107.945099761804,-1236.0738617766074
4633.01,1.12,0.2,-0.17,1.453032322667381,1.3108752992689376,-0.7499681052585956
4634.01,0.98,0.3,-0.14,0.9017602574665806,1.344413988552793,-0.5685589424681017
4635.01,0.82,0.17,-0.06,0.48400611749128125,0.45594897925055694,-0.23477940168219108
4636.01,6.13,1.77,-0.55,31.29395548551845,32.0540189421874,-16.15206223247491
4637.01,0.81,0.03,-0.05,0.48400611749128125,0.26419614825666954,-0.17090639500540972
4638.01,1.98,0.81,-0.27,4.54690327538981,4.283325834620979,-2.346838663559997
4639.01,2.66,0.98,-1.01,nan,nan,nan
4639.02,1.93,0.71,-0.73,4.1848864987573675,5.019354638095318,-2.504801201156056
4640.01,1.06,0.35,-0.13,1.2308672351357703,1.7721343093000788,-0.7567968316981
4641.01,1.26,0.38,-0.21,2.0673376376622215,2.2052570059127903,-1.2544115681514696
4642.01,0.86,0.23,-0.19,0.583341565650068,0.9312352036332601,-0.3722210049960807
4643.01,1.43,0.46,-0.15,2.6515969299070465,2.497887671010288,-1.3685952434845579
4644.01,1.23,0.16,-0.09,1.825422348937302,1.6468326482666622,-0.6688116982868957
4645.01,0.93,0.31,-0.1,0.7328431132536252,1.0551068281444507,-0.46205685160388027
4646.01,1.1,0.44,-0.09,1.393988719182058,1.6719506598701448,-0.9199183157443875
4647.01,1.97,0.77,-1.16,nan,nan,nan
4647.02,2.08,0.81,-1.23,nan,nan,nan
4648.01,1.76,0.5,-0.17,3.932417857960082,3.3941385881454678,-1.639167597785001
4649.01,1.2,0.27,-0.11,1.7512467702646617,1.511531697550527,-0.8494865127980811
4650.01,0.55,0.04,-0.06,0.11098959899209365,0.06058399571941728,-0.04210881237649268
4651.01,0.77,0.21,-0.15,0.3813134405056783,0.5984542711177192,-0.24754478736858768
4652.01,0.75,0.21,-0.16,0.35830930740176037,0.6013456588040625,-0.22728666725681082
4653.01,1.07,0.32,-0.13,1.30989123235102,1.4540163895852987,-0.7840157990308374
4654.01,1.2,0.38,-0.32,1.7512467702646617,2.100446117567941,-1.1556793517668815
4655.01,1.15,0.3,-0.08,1.5463197373798776,1.3950359650514996,-0.8134766241262524
4656.01,1.39,0.4,-0.36,2.5971647483107834,2.44661084466388,-1.5544941023133318
4657.01,0.54,0.09,-0.05,0.10871119614002588,0.08161146018053463,-0.05036211329245198
4657.02,0.77,0.13,-0.07,0.3773590368365545,0.34044021776258326,-0.17481730713931426
4658.01,1.9,0.47,-0.94,nan,nan,nan
4659.01,1.25,0.33,-0.11,1.9833318919921321,1.8683609958404708,-0.983029905815713
4660.01,0.57,0.16,-0.05,0.1256985680705464,0.13952897279413223,-0.07086960784581287
4661.01,1.01,0.04,-0.08,1.0212666244028048,0.6588186731985068,-0.3606173368649028
4662.01,0.72,0.2,-0.22,nan,nan,nan
4663.01,0.74,0.12,-0.15,0.33320131499847894,0.39964179825514623,-0.18170488375850594
4664.01,0.86,0.27,-0.17,0.5713666860309293,0.8518376796190764,-0.37705518864918375
4665.01,1.5,0.59,-0.16,2.8809753309170802,2.831229915911939,-1.5156025172106422
4666.01,1.49,0.32,-0.15,2.9413557024313772,2.426239793320709,-1.2612704048300656
4667.01,2.45,0.74,-0.32,6.604802868019469,6.490758621902241,-3.132547870815505
4668.01,1.73,0.36,-0.13,3.932417857960082,2.9521371746729534,-1.5911049499731043
4669.01,1.17,0.49,-0.11,1.6455963800042253,1.8994312107286162,-1.1197209466840428
4670.01,89.29,87.0,-8.47,nan,nan,nan
4671.01,1.39,0.4,-0.17,2.491629611071839,2.3471934274862427,-1.2349654799527159
4672.01,2.35,0.3,-0.19,6.4692189770198,4.624063197226958,-2.849893602248403
4673.01,1.62,0.57,-0.59,nan,nan,nan
4674.01,0.9,0.24,-0.16,0.6886316621722806,0.9231837913343099,-0.44452109116655497
4675.01,0.81,0.16,-0.07,0.46433865047088774,0.4374216069956929,-0.23495494579340398
4676.01,3.21,0.82,-1.45,9.795170771832296,11.748331970085925,-6.099990457098517
4676.02,44.77,9.42,-23.59,nan,nan,nan
4677.01,0.89,0.26,-0.09,0.6470874291780925,0.7761169364719133,-0.38730449925931026
4678.01,0.66,0.14,-0.1,0.22006275545034665,0.20730603414420262,-0.1157690114613671
4679.01,0.78,0.22,-0.23,nan,nan,nan
4680.01,1.54,0.37,-0.12,3.2627784678151888,2.816161125849025,-1.3600387691168774
4681.01,1.49,0.25,-0.37,2.8809753309170802,2.5991158903950065,-1.4577709652670745
4682.01,1.17,0.0,0.0,1.6118154535065905,1.0953544644839721,-0.4789477934526405
4683.01,28.15,7.88,-3.63,73190.62494792696,22652.18975650464,-21748.450322874538
4684.01,0.8,0.12,-0.06,0.4363257167894513,0.35991254510587245,-0.1765427868706691
4685.01,1.51,0.39,-0.14,3.1957999055513047,2.6361235045219877,-1.5502035255470794
4686.01,1.6,0.31,-0.6,3.4009762849590546,3.483578747673981,-2.0356034712526165
4687.01,1.51,0.56,-0.18,3.130196284260946,2.823954379327586,-1.5838765468810685
4688.01,0.93,0.25,-0.09,0.7638833201078712,0.8479321333987193,-0.41656897388263886
4689.01,1.37,0.37,-0.13,2.491629611071839,2.3471934274862427,-1.181738378720819
4690.01,2.99,1.48,-0.28,9.015295781181866,8.85962987692498,-4.653154778378941
4691.01,1.09,0.18,-0.18,1.2830016864224887,1.3685952434845579,-0.6359142572443962
4692.01,0.64,0.29,-0.05,nan,nan,nan
4692.02,0.72,0.2,-0.05,0.2942108323347322,0.3265823616823753,-0.15477629165787268
4693.01,1.07,0.22,-0.27,1.2566641311191231,1.4505057868714395,-0.7923254806482354
4694.01,1.24,0.39,-0.14,1.9027396986983114,2.0296781592617705,-1.037622242806123
4695.01,50.51,16.44,-5.47,145117.47718199273,41012.28215754041,-38801.239450553156
4696.01,0.47,0.06,-0.05,0.06608183315170087,0.047233920163703924,-0.029111117461452188
4697.01,1.07,0.36,-0.12,1.3373443376948613,1.3698255802957013,-0.8004474444915054
4698.01,1.28,0.44,-0.14,2.0673376376622215,2.294803365140704,-1.2199793780981396
4699.01,1.08,0.19,-0.16,1.2830016864224887,1.3141630618882947,-0.6491977167538012
4700.01,1.2,0.26,-0.11,1.715297044594155,1.5474814232210337,-0.7556420783883322
4700.02,1.83,0.39,-0.16,4.22874057116619,3.2513681096249325,-1.737110960094351
4701.01,0.95,0.26,-0.08,0.8473582595640818,0.9405916818339939,-0.5000439133388495
4702.01,0.93,0.3,-0.12,0.7638833201078712,1.1388563785904402,-0.48742183628460817
4703.01,2.27,0.96,-0.18,5.831923410073292,5.49385520098979,-2.7017271258123463
4704.01,1.83,0.72,-0.14,4.1848864987573675,3.9422946496584865,-1.8916362385822865
4705.01,1.03,0.28,-0.15,1.180851254182903,1.310778356888936,-0.6968451366916217
4706.01,1.31,0.42,-0.15,2.2697122530972274,2.092428749705698,-1.2484456286944225
4707.01,1.05,0.3,-0.26,1.2566641311191231,1.684691571312254,-0.8550779326319201
4708.01,2.07,1.28,-0.4,nan,nan,nan
4709.01,1.33,0.25,-0.11,2.2461742460193737,1.7686604409447613,-0.8808014323129356
4710.01,1.3,0.36,-0.12,2.1549015196856245,2.1176931238893872,-1.0220338596316745
4711.01,1.08,0.22,-0.08,1.2566641311191231,1.1337187365090797,-0.5960148435812211
4712.01,1.08,0.32,-0.12,1.365372813706438,1.3985348082298805,-0.8608661965393818
4713.01,1.36,0.0,0.0,2.390382867628203,1.7085959657178504,-0.6750858230340477
4714.01,1.08,0.18,-0.08,1.3236177850229405,1.0667650826052624,-0.6058185304238027
4715.01,1.44,0.42,-0.33,nan,nan,nan
4716.01,0.61,0.12,-0.05,0.17157359471151093,0.1415261277743606,-0.08681608693168644
4716.02,0.0,0.0,0.0,nan,nan,nan
4717.01,3.61,0.53,-0.54,12.052914951906896,10.873721284905521,-5.448112083887427
4718.01,0.54,0.13,-0.07,0.10871119614002588,0.10683409448293925,-0.06321889158448801
4719.01,1.86,0.73,-0.15,4.4535641023069115,4.195397399104863,-2.207389856287538
4720.01,1.79,0.39,-0.17,4.098978833346053,3.3811298474450693,-1.7085959657178504
4721.01,2.29,0.3,-0.17,6.078939593664214,4.78661884814166,-2.459614218892817
4722.01,19.91,5.01,-2.14,43576.79196968855,18423.165472508314,-43405.350012053495
4723.01,4.45,2.11,-0.51,17.328285190333382,18.112922179677028,-9.201104041917528
4724.01,3.63,0.0,0.0,13.09556148992171,9.831074746890707,-5.76900504381616
4725.01,2.59,1.47,-1.46,nan,nan,nan
4726.01,1.18,0.34,-0.12,1.6455963800042253,1.5502035255470794,-0.8493581181089015
4727.01,0.87,0.48,-0.15,nan,nan,nan
4728.01,1.47,0.79,-0.29,nan,nan,nan
4729.01,1.06,0.32,-0.11,1.2182335674564686,1.7231221349749086,-0.7137269502894124
4730.01,3.69,1.76,-1.77,nan,nan,nan
4731.01,16.07,2.65,-1.43,1131.9984855925218,37345.53344112901,-960.5565279574649
4732.01,0.85,0.19,-0.08,0.5596376276430156,0.5499744397146661,-0.2831761438197526
4733.01,1.4,0.14,-0.12,2.624380839108915,1.9225224362808948,-0.9442955415076035
4734.01,2.18,0.85,-0.19,5.480091221312087,5.613190952934671,-2.6582567690927124
4735.01,0.85,0.03,-0.05,0.5596376276430156,0.342122629823565,-0.19761248049012636
4736.01,29.26,9.33,-4.0,77889.6010657123,22012.719336617854,-24268.548434554767
4737.01,1.07,0.35,-0.12,nan,nan,nan
4738.01,1.84,0.82,-0.17,4.272594643575012,4.198820324367038,-2.161929104674638
4739.01,3.46,1.69,-1.03,nan,nan,nan
4740.01,1.67,1.12,-0.17,nan,nan,nan
4741.01,1.18,0.35,-0.12,1.6455963800042253,1.826658617199739,-0.8326703104934735
4742.01,1.3,0.07,-0.05,2.2461742460193737,1.5264507999557941,-0.7315974767360456
4743.01,20.52,4.61,-1.54,47346.43536850805,14653.522073688815,-47160.16269446025
4744.01,0.49,0.14,-0.05,0.0748393712390768,0.08976237354407096,-0.04286501555203282
4745.01,2.32,0.13,-0.09,6.142641741186869,4.950640433059889,-2.5233163664154716
4746.01,0.75,0.07,-0.07,0.34731434622523233,0.26073515832333677,-0.14477261652799212
4747.01,2.22,0.4,-0.3,5.712205246829019,4.711833956707671,-2.5164053412777148
4748.01,1.72,0.54,-0.18,4.014834686964135,3.4652739938269876,-1.9474970493019135
4749.01,0.97,0.31,-0.1,0.9017602574665806,1.208905281433793,-0.5544459112413482
4750.01,1.93,0.51,-0.16,4.739491314578365,3.387689833837489,-2.142326566267582
4751.01,3.54,2.6,-2.03,nan,nan,nan
4752.01,2.82,1.23,-0.27,8.29751312309095,7.485728175993014,-4.282678436126814
4753.01,0.51,0.17,-0.06,0.08475750777982449,0.10955398960192109,-0.05343952407584877
4754.01,1.28,0.39,-0.12,2.1549015196856245,2.207239483117301,-1.1751338080622271
4755.01,1.75,0.12,-0.1,4.014834686964135,2.8697203456689007,-1.4176699386533516
4756.01,8.17,2.72,-0.91,63.34797442770585,8057.597725182709,-37.91598230547859
4757.01,7.29,2.22,-0.96,46.41011158576607,1597.9237111068203,-26.166299733165765
4758.01,1.71,0.44,-0.14,3.932417857960082,2.9521371746729534,-1.7323532461302693
4759.01,1.54,0.23,-0.08,3.3311607874905254,2.6229898760980066,-1.2204952485901517
4760.01,1.12,0.3,-0.15,1.4232043656500057,1.5181513367813715,-0.8276369471522256
4761.01,9.75,2.71,-0.85,882.571196491803,12202.942934849138,-837.1137951740443
4762.01,1.29,0.08,-0.12,2.1549015196856245,1.7775163382744577,-0.7316971540356187
4763.01,1.57,0.46,-0.28,3.2627784678151888,3.206440509204611,-1.7482016985318607
4764.01,1.45,0.21,-0.12,2.8218344522193743,2.435574638704464,-1.0338845108212986
4765.01,1.24,0.21,-0.12,1.9027396986983114,1.5695152985056529,-0.7931276313406297
4766.01,1.12,0.06,-0.09,1.4834854232279506,1.168111506679096,-0.5037177116045531
4766.02,0.69,0.15,-0.06,0.2544500863566783,0.2396999809545453,-0.12068143321958771
4767.01,1.25,0.39,-0.13,1.9426179054533255,1.9090749823792774,-1.0775004495611373
4768.01,1.44,0.12,-0.13,2.8218344522193743,2.0169885863387074,-0.9581543374426666
4769.01,3.08,1.45,-1.41,nan,nan,nan
4770.01,1.63,0.66,-0.5,nan,nan,nan
4771.01,1.95,0.71,-0.23,4.642198679713949,4.18803043029684,-2.251815812085746
4772.01,1.69,0.28,-0.18,3.851692887832603,3.0328621448004327,-1.6055186418132292
4772.02,1.07,0.47,-0.08,nan,nan,nan
4772.03,2.99,0.5,-0.31,9.015295781181866,8.133286762306941,-4.275804466603501
4773.01,0.82,0.13,-0.09,0.4740704034376703,0.5262315827387487,-0.219620317080992
4773.02,0.75,0.12,-0.08,0.35459346765063143,0.30605581988727054,-0.17200452466786909
4774.01,1.3,0.24,-0.18,2.1549015196856245,1.8599331672785104,-0.9982908690352181
4775.01,2.75,0.58,-1.08,nan,nan,nan
4776.01,1.07,0.24,-0.17,1.180851254182903,1.5263186638076596,-0.6867011868716795
4777.01,0.42,0.07,-0.08,0.04364373618585432,0.039373863087106775,-0.023800266245869298
4777.02,906.03,161.8,-161.8,nan,nan,nan
4778.01,4.44,1.45,-2.68,17.148582543488807,26.461668688887144,-11.999097942571472
4779.01,1.11,0.35,-0.12,1.453032322667381,1.5499692217684682,-0.8192283529986935
4780.01,1.25,0.29,-0.1,1.9226788020758185,1.6966465726955784,-0.9223768158993995
4781.01,2.1,0.84,-0.2,5.257409090923838,4.537761680908458,-2.6058121610167917
4781.02,1.88,0.75,-0.18,4.362141002802925,3.7650401456129288,-2.1159667567835516
4782.01,1.73,0.69,-0.16,3.772625045975168,3.7074836348159548,-1.90894493119846
4782.02,3.66,1.13,-0.37,13.09556148992171,10.802152346437452,-6.066717824852282
4783.01,11.82,1.81,-0.9,2002.5779080626885,13127.697971321708,-1844.7858701913808
4784.01,0.95,0.07,-0.08,0.8651174558921882,0.6494593133911398,-0.31696811164261984
4785.01,1.67,0.69,-0.15,3.772625045975168,3.4035312972898306,-1.984675104577092
4786.01,2.21,0.71,-0.17,5.712205246829019,4.9303041924763304,-2.5820089625680733
4787.01,0.8,0.26,-0.11,0.45480667166237354,0.7507932281147935,-0.28675515263254947
4788.01,0.8,0.33,-0.07,nan,nan,nan
4789.01,1.02,0.32,-0.1,1.0645232596928067,1.2767896482941712,-0.6459275288167265
4790.01,1.14,0.5,-0.16,1.4834854232279506,2.1358399515434465,-1.0818992247407477
4791.01,1.97,1.32,-0.92,nan,nan,nan
4792.01,0.91,0.28,-0.12,0.7177992545991377,0.8940161989074528,-0.44701299294939284
4793.01,0.89,0.27,-0.1,0.660649287537902,0.8228361356900487,-0.4114225717288118
4794.01,1.03,0.19,-0.12,1.1212398637058159,1.078824748123997,-0.5616022360628002
4795.01,1.09,0.11,-0.12,1.30989123235102,1.181738378720819,-0.5299982094988333
4796.01,2.1,1.53,-1.11,nan,nan,nan
4797.01,1.26,0.11,-0.12,2.0041155334189606,1.7685095125562071,-0.721113846996472
4798.01,0.99,1.41,-0.11,nan,nan,nan
4799.01,1.69,0.28,-0.43,3.772625045975168,3.2562186190942604,-1.7892931539830357
4800.01,0.93,0.3,-0.09,0.8299636253564978,0.9579863160415779,-0.5417923751590832
4801.01,2.21,0.37,-0.12,5.831923410073292,4.378130331158108,-2.6361235045219877
4802.01,0.86,0.25,-0.06,0.583341565650068,0.6733225654690551,-0.306880081826805
4803.01,1.2,0.17,-0.05,1.7512467702646617,1.1901089321667155,-0.6644129030438835
4804.01,2.08,0.52,-0.17,5.149484600917335,4.850976387704479,-2.2685092700002545
4805.01,0.73,0.1,-0.08,0.33320131499847894,0.2875918790186286,-0.1467856165092083
4806.01,0.72,0.11,-0.04,0.30667238778810174,0.24147695646146666,-0.13150290064406994
4807.01,0.49,0.0,0.0,0.0748393712390768,0.0316401932743246,-0.022238372042133026
4808.01,0.65,0.08,-0.11,0.2025417296972402,0.16707085239409797,-0.1024859358006446
4809.01,0.69,0.06,-0.09,0.2597829299187822,0.18568743611436905,-0.10828649867880921
4810.01,3.17,0.47,-0.35,10.000460988621814,10.243350863978488,-4.520369767309727
4811.01,2.23,0.55,-0.82,nan,nan,nan
4812.01,0.71,0.21,-0.06,0.2942108323347322,0.33959313733395524,-0.1685122642641858
4813.01,0.82,0.08,-0.06,0.4740704034376703,0.3558932219188275,-0.1798595711029381
4814.01,32.84,5.71,-8.55,88211.9713059199,27301.2331051784,-23585.95179238
4815.01,1.12,0.32,-0.08,1.4682588729476658,1.5347426714881833,-0.750459618348528
4816.01,1.85,0.48,-0.2,4.362141002802925,3.7650401456129288,-1.8182910481626977
4817.01,21.07,4.59,-2.13,48845.28568776943,15780.733825770469,-48659.013013721626
4818.01,1.46,0.32,-0.39,2.7928710370778465,2.5747244586742397,-1.4555266993829852
4819.01,0.84,0.12,-0.09,0.515080222796047,0.46468748882735045,-0.22086939046131482
4820.01,1.48,0.41,-0.15,2.7639076219363186,2.6036878738157676,-1.3108752992689376
4821.01,1.33,0.77,-0.18,nan,nan,nan
4822.01,0.69,0.3,-0.06,0.2597829299187822,0.4147124495984969,-0.1801387299414252
4823.01,1.51,0.75,-0.92,nan,nan,nan
4824.01,0.92,0.97,-0.08,nan,nan,nan
4825.01,0.78,0.2,-0.07,0.4100027661681042,0.45511468972408403,-0.23116202276643597
4826.01,1.67,0.26,-0.48,3.6951803147337796,3.480976028531219,-1.7118484227416475
4827.01,1.65,0.35,-0.16,3.5450275907328415,2.9241913862869584,-1.4343620518324678
4828.01,13.68,7.94,-1.72,1143.860872677234,30781.450017428167,-1062.6098513403024
4829.01,2.26,0.79,-0.31,nan,nan,nan
4829.02,2.09,1.32,-0.27,nan,nan,nan
4830.01,1.01,0.4,-0.09,1.0645232596928067,1.4793266949474209,-0.7243386085398127
4831.01,1.57,0.55,-0.25,3.1629980949061256,3.3062208821136743,-1.7099657722387447
4832.01,81.01,23.86,-40.91,nan,nan,nan
4833.01,1.01,0.29,-0.29,0.9797677116233975,1.5640822430168302,-0.6975120625660542
4834.01,1.85,0.33,-0.66,4.056906760155094,4.59205474125668,-2.0320075853093047
4835.01,17.72,2.63,-2.39,2291.49080085773,47060.343978616875,-2127.0153441114967
4836.01,96.03,26.88,-15.65,nan,nan,nan
4837.01,0.86,0.12,-0.06,0.583341565650068,0.5262705017076137,-0.25014025065158907
4838.01,0.88,0.07,-0.08,0.6207931940171075,0.5358174566332988,-0.23552534984230544
4838.02,7.62,0.69,-0.62,47.382789050059564,489.1021786615135,-20.318015083230346
4838.03,1.1,0.09,-0.09,1.365372813706438,0.8346917981233748,-0.5180145541423562
4839.01,2.01,0.44,-1.09,nan,nan,nan
4840.01,1.74,0.27,-0.36,3.851692887832603,3.1771507772368253,-1.5584426276575218
4841.01,0.92,0.05,-0.07,0.7482022657479508,0.5084618653711723,-0.27413186231028047
4842.01,1.18,0.69,-0.19,nan,nan,nan
4843.01,2.5,0.8,-0.27,6.884555032633036,6.765680343374576,-3.2652296578616387
4844.01,0.87,0.13,-0.08,0.6338039696686875,0.5970632654670829,-0.28648962344345513
4845.01,0.76,0.19,-0.06,0.3658188646221137,0.3980644554857575,-0.20121711983896595
4846.01,1.32,0.35,-0.12,2.200064611829813,1.9848218869275547,-1.0904525444721311
4846.02,1.26,0.34,-0.11,1.9833318919921321,1.94908596596795,-0.8964980247713539
4847.01,0.87,0.27,-0.09,0.583341565650068,0.7540027720447933,-0.3677962750271029
4848.01,1.78,0.12,-0.2,4.098978833346053,2.929864831723375,-1.50181408503527
4849.01,0.62,0.1,-0.04,0.17157359471151093,0.12263723762322129,-0.07357175369203266
4850.01,0.71,0.21,-0.07,0.28225564905734324,0.32579385549122586,-0.16166481072966032
4851.01,0.38,0.05,-0.02,0.030045385302046947,0.018367610978716305,-0.011399045531766006
4852.01,0.93,0.29,-0.1,0.7482022657479508,1.039747675650125,-0.44782527184659143
4853.01,1.14,0.35,-0.11,1.5787279844137618,1.7524328030767635,-0.9316405552356694
4854.01,0.76,0.05,-0.06,0.36202514715288925,0.22131641849717876,-0.1326414424754055
4855.01,0.93,0.14,-0.04,0.7638833201078712,0.7196021031200794,-0.30907664844549765
4856.01,3.03,1.0,-0.34,9.594094768083302,9.037938898405553,-4.75527172952522
4857.01,1.17,0.39,-0.12,1.6455963800042253,1.7553799049548293,-0.9985089508261328
4858.01,2.05,0.64,-0.15,4.940236587513072,4.456909880178886,-2.176328965576753
4859.01,1.19,0.08,-0.12,1.7332719074294083,1.4625279981218964,-0.64643804020863
4860.01,1.88,0.64,-0.25,4.1848864987573675,4.286528469184682,-1.9387122527379939
4861.01,1.6,0.38,-0.14,3.3311607874905254,3.0052575748613948,-1.428421088792214
4862.01,1.08,0.08,-0.11,1.2830016864224887,1.0583112215644892,-0.4867634245271649
4863.01,0.81,0.2,-0.07,0.45480667166237354,0.5664599527404313,-0.2347439162120269
4864.01,0.78,0.26,-0.16,nan,nan,nan
4865.01,0.82,0.12,-0.06,0.4740704034376703,0.3732878561264115,-0.19181475438032708
4866.01,0.66,0.19,-0.1,0.21112056065398732,0.2933860565130689,-0.13147636067663032
4867.01,13.28,4.35,-1.45,1074.8532664083987,16060.572303391353,-956.828547989538
4868.01,1.23,0.37,-0.2,1.8636801147767077,2.2352987185693456,-1.1308370015230826
4869.01,1.41,0.84,-0.28,nan,nan,nan
4870.01,0.61,0.17,-0.06,0.1680515190298241,0.17926282719540823,-0.0932121477907473
4871.01,0.6,0.13,-0.08,0.1546715402744707,0.15842818221140084,-0.08858970712276983
4871.02,0.76,0.35,-0.13,nan,nan,nan
4872.01,1.34,0.82,-0.2,nan,nan,nan
4873.01,3.6,1.14,-1.36,12.305523669106396,15.326482196424095,-7.3652870815933245
4874.01,0.65,0.22,-0.07,0.20678666187525188,0.23868370415789938,-0.12547325413620927
4875.01,0.65,0.04,-0.04,0.20678666187525188,0.10631306061061965,-0.07021444395691978
